x_pob_acum_pct,y_ing_acum_pct,periodo,recorte
0.011096865994596923,0.000860252022248955,T4 2024,Nacional
0.011105528337709503,0.0008613243040567727,T4 2024,Nacional
0.011119549873642704,0.000863059982002501,T4 2024,Nacional
0.01112784145498782,0.0008640863684800231,T4 2024,Nacional
0.011136133036332934,0.0008651127549575452,T4 2024,Nacional
0.011144795379445514,0.0008661850367653629,T4 2024,Nacional
0.011158816915378716,0.0008679207147110913,T4 2024,Nacional
0.01116710849672383,0.0008689471011886133,T4 2024,Nacional
0.011175400078068946,0.0008699734876661354,T4 2024,Nacional
0.0112370139426985,0.0008776004571007301,T4 2024,Nacional
0.011298627807328052,0.0008852274265353248,T4 2024,Nacional
0.011306919388673167,0.0008862538130128469,T4 2024,Nacional
0.01132286214467414,0.000888227312215562,T4 2024,Nacional
0.011338804900675114,0.0008902008114182772,T4 2024,Nacional
0.011342040639736622,0.0008906086350474833,T4 2024,Nacional
0.01134527637879813,0.0008910164586766894,T4 2024,Nacional
0.011348512117859639,0.0008914242823058955,T4 2024,Nacional
0.011351747856921146,0.0008918321059351016,T4 2024,Nacional
0.011354983595982655,0.0008922399295643078,T4 2024,Nacional
0.011366072743391365,0.0008936525499007844,T4 2024,Nacional
0.011377161890800076,0.000895065170237261,T4 2024,Nacional
0.011388251038208787,0.0008964777905737377,T4 2024,Nacional
0.011399340185617498,0.0008978904109102143,T4 2024,Nacional
0.011410429333026207,0.000899303031246691,T4 2024,Nacional
0.011416462638151312,0.0009000725050665537,T4 2024,Nacional
0.011422495943276415,0.0009008419788864165,T4 2024,Nacional
0.01142852924840152,0.0009016114527062792,T4 2024,Nacional
0.011434562553526624,0.0009023881685869926,T4 2024,Nacional
0.011440595858651727,0.000903164884467706,T4 2024,Nacional
0.011446629163776832,0.0009039416003484195,T4 2024,Nacional
0.011452662468901935,0.0009047183162291329,T4 2024,Nacional
